BuildingPartDesc_HOL_Pretzel,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Radius4_2m_90,Gingerbread
2m High
Holiday Set
BuildingPartDesc_HOL_Radius4_4m_90,Gingerbread
4m High
Holiday Set
BuildingPartDesc_HOL_Ribbon_01,Wrapped with care.
Holiday Theme
BuildingPartDesc_HOL_Ribbon_02,Wrapped with care.
Holiday Theme
BuildingPartDesc_HOL_Roof_Bread,Gingerbread
4.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_02,Gingerbread
4.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_02_Overhang_1m,Gingerbread
4.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_1m,Gingerbread
1.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_2m,Gingerbread
2.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Flat,Gingerbread
0.5m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_FlatQtrCirc,Gingerbread
0.5m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Overhang_1m,Gingerbread
4.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Overhang_1m_1m,Gingerbread
1.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Overhang_2m_1m,Gingerbread
2.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_QtrCone,Gingerbread
6.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Slope,Gingerbread
4.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Slope_1m,Gingerbread
1.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Slope_2m,Gingerbread
2.0m High
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Slope_Corner_1m,Gingerbread
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Slope_Corner_2m,Gingerbread
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Slope_Eave_1m,Gingerbread
Holiday Set
BuildingPartDesc_HOL_Roof_Bread_Tower,Gingerbread
4.0m High
Holiday Set
BuildingPartDesc_HOL_Snow_01,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snow_02a,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snow_02b,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snow_03a,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snow_03b,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snow_03c,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snow_04a,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snow_04b,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snow_05,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snow_06,An ornamental snowball.
Alpine
BuildingPartDesc_HOL_Snowman_Body_Arm_01,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Body_Arm_02,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Body_Large,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Body_Medium,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Body_Medium_Stretched,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Body_Small,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Body_Small_Stretched,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Clothing_Earmufs,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Clothing_Hat_01,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Clothing_Hat_02,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Clothing_Hat_03,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Clothing_Scarf_01,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Face_CuteSmile,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Face_Happy,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Face_Nose,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Face_Sad,Snowman
Holiday Theme
BuildingPartDesc_HOL_Snowman_Face_Surprised,Snowman
Holiday Theme
BuildingPartDesc_HOL_SnowmanProp_BowA,Snowman
Holiday Theme
BuildingPartDesc_HOL_SnowmanProp_BowB,Snowman
Holiday Theme
BuildingPartDesc_HOL_SnowmanProp_Bucket,Snowman
Holiday Theme
BuildingPartDesc_HOL_SnowmanProp_Cowboyhat,Snowman
Holiday Theme
BuildingPartDesc_HOL_SnowmanProp_Neckerchief,Snowman
Holiday Theme
BuildingPartDesc_HOL_SnowmanProp_Pipe,Snowman
Holiday Theme
BuildingPartDesc_HOL_SnowmanProp_SnowShovel,Snowman
Holiday Theme
BuildingPartDesc_HOL_SnowmanProp_Woolyhat,Snowman
Holiday Theme
BuildingPartDesc_HOL_Sour_Strip,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Sour_Strips_Small,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_StandardWafer,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Star_01,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Star_02,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Star_03,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Star_04,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_StreetLamp,The sweet scent of celebration.
Holiday Theme
BuildingPartDesc_HOL_Sugar_Coated_Choc_Button,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_SweetBench,Which sweet seat is the most comfortable?
Holiday Theme
BuildingPartDesc_HOL_SweetBin,So many sweets, so many wrappers...
Holiday Theme
BuildingPartDesc_HOL_Sweets_BonBon,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Sweets_Candy_Corn,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Sweets_Humbug,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Sweets_Jelly_Bean,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Sweets_Jelly_Buttons,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Sweets_Jelly_Drop,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Sweets_Marshmallow_01,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Sweets_Marshmallow_02,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Sweets_Strawberries_Cream,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_TaperedBauble,Hangs from the Christmas tree.
Holiday Theme
BuildingPartDesc_HOL_TaperedBauble_Small,Hangs from the Christmas tree.
Holiday Theme
BuildingPartDesc_HOL_TeardropBauble,Hangs from the Christmas tree.
Holiday Theme
BuildingPartDesc_HOL_TeardropBauble_Small,Hangs from the Christmas tree.
Holiday Theme
BuildingPartDesc_HOL_ThinWafer,Ice cream decoration.
Holiday Theme
BuildingPartDesc_HOL_TreeBauble,Hangs from the Christmas tree.
Holiday Theme
BuildingPartDesc_HOL_TreeBauble_Small,Hangs from the Christmas tree.
Holiday Theme
BuildingPartDesc_HOL_Truffle_A,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Trumpet,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_TubeWafer,Ice cream decoration.
Holiday Theme
BuildingPartDesc_HOL_VienneseFinger,Delicious sugar.
Holiday Theme
BuildingPartDesc_HOL_Wall_GableTri_1m,Gingerbread
1.0m High
Holiday Set
BuildingPartDesc_HOL_Wall_GableTri_2m,Gingerbread
2.0m High
Holiday Set
BuildingPartDesc_HOL_Wall_GableTri_4m,Gingerbread
4.0m High
Holiday Set
BuildingPartDesc_HOL_Window_01,Icing
Holiday Theme
BuildingPartDesc_HOL_Window_02,Icing
Holiday Theme
BuildingPartDesc_HOL_Window_03,Icing
Holiday Theme
BuildingPartDesc_HOL_Window_04,Icing
Holiday Theme
BuildingPartDesc_HOL_Window_05,Icing
Holiday Theme
BuildingPartDesc_HOL_Window_07,Icing
Holiday Theme
BuildingPartDesc_HOL_Window_08,Icing
Holiday Theme
BuildingPartDesc_HOL_Wreath_RingLarge,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Wreath_RingSmall,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Wreath_StarLarge,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Wreath_StarSmall,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Wreath_StraightEndL,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Wreath_StraightEndR,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Wreath_SwagLargeL,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Wreath_SwagLargeR,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Wreath_SwagSmallL,A holiday tradition.
Holiday Theme
BuildingPartDesc_HOL_Wreath_SwagSmallR,A holiday tradition.
Holiday Theme
BuildingPartDesc_IN_Information_Standard,A place for Guests to buy Priority Passes.
Facility
BuildingPartDesc_Ironwood_01,A silvery dwarf tree.
Deciduous
BuildingPartDesc_Ironwood_02,A silvery dwarf tree.
Deciduous
BuildingPartDesc_IvyClimber_01,Climbing Ivy.
Park
BuildingPartDesc_IvyHorizontal_01,Hanging Ivy.
Park
BuildingPartDesc_IvyPillar_01,Creeping Ivy.
Park
BuildingPartDesc_IvySpread_01,Spreading Ivy.
Park
BuildingPartDesc_Joshua_Tree_01,One of the oldest trees of the desert region.
Desert
BuildingPartDesc_LaunchTrailer,LaunchTrailer PLACEHOLDER DESCRIPTION TEXT
BuildingPartDesc_MapleBowhall_01,An autumn leaf tree.
Park
BuildingPartDesc_Marula_01,One of the smaller grasslands trees.
Grasslands
BuildingPartDesc_Marula_02,One of the smaller grasslands trees.
Grasslands
BuildingPartDesc_Marula_03,One of the smaller grasslands trees.
Grasslands
BuildingPartDesc_MeetAndGreet,Mascots will stop here to entertain guests.
BuildingPartDesc_MT_Merge_Arch_4m,Metal Alloy
4.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Arch_Half_4m,Metal Alloy
4.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_ShopFront_A,Metal Alloy
4.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Station_Surround_01_A,Metal Alloy
4.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Station_Surround_02_A,Metal Alloy
4.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Wall_A_1m,Metal Alloy
1.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Wall_A_2m,Metal Alloy
2.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Wall_A_4m,Metal Alloy
4.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Wall_Curve,Metal Alloy
2.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Wall_CurveInv,Metal Alloy
2.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Wall_Slope_1m,Metal Alloy
1.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Wall_Slope_2m,Metal Alloy
2.0m High
Sci-Fi Set
BuildingPartDesc_MT_Merge_Wall_Slope_4m,Metal Alloy
4.0m High
Sci-Fi Set
BuildingPartDesc_MT_Radius4_2m_90,Metal Alloy
2.0m High
Sci-Fi Set
BuildingPartDesc_MT_Radius4_4m_90,Metal Alloy
4.0m High
Sci-Fi Set
BuildingPartDesc_MT_RoofDoublePitch_B_4m,Iron Sheet
1.0m High
Western Set
BuildingPartDesc_MT_Roof_Flat,Metal Alloy
0.5m High
Sci-Fi Set
BuildingPartDesc_MT_Roof_Flat_QtrCirc_4m,Metal Alloy
0.5m High
Sci-Fi Set
BuildingPartDesc_MT_Roof_Mesh_01,Metal
0.5m High
Sci-Fi Set
BuildingPartDesc_MT_RoofPitch_B_4m,Iron Sheet
1.0m High
Western Set
BuildingPartDesc_MT_RoofTile_B_01_1m,Iron Sheet
1.0m High
Western Set
BuildingPartDesc_MT_RoofTile_B_01_2m,Iron Sheet
2.0m High
Western Set
BuildingPartDesc_MT_RoofTile_B_01_2m_Eave,Iron Sheet
2.0m High
Western Set
BuildingPartDesc_MT_RoofTile_B_01_4m,Iron Sheet
4.0m High
Western Set
BuildingPartDesc_MT_RoofTile_Corner_B_01_1m,Iron Sheet
1.0m High
Western Set
BuildingPartDesc_MT_RoofTile_Corner_B_01_2m,Iron Sheet
2.0m High
Western Set
BuildingPartDesc_MT_RoofTile_Corner_B_01_2m_Eave,Iron Sheet
2.0m High
Western Set
BuildingPartDesc_MT_RoofTile_Corner_B_01_4m,Iron Sheet
4.0m High
Western Set
BuildingPartDesc_MT_RoofTile_CornerInv_B_01_1m,Iron Sheet
1.0m High
Western Set
BuildingPartDesc_MT_RoofTile_CornerInv_B_01_2m,Iron Sheet
2.0m High
Western Set
BuildingPartDesc_MT_RoofTile_CornerInv_B_01_4m,Iron Sheet
4.0m High
Western Set
BuildingPartDesc_MT_RoofTile_Ridge_B_01,Iron Sheet
2.0m High
Western Set
BuildingPartDesc_MT_RoofVeranda_B_4m,A corrugated metal panel veranda roof.
BuildingPartDesc_MT_RoofVeranda_B_LMitre,A corrugated metal panel veranda roof Left Corner.
BuildingPartDesc_MT_RoofVeranda_B_RMitre,A corrugated metal panel veranda roof Right Corner.
BuildingPartDesc_MT_Wall_GableTri_1m,Metal Alloy
1.0m High
Sci-Fi Set
BuildingPartDesc_MT_Wall_GableTri_2m,Metal Alloy
2.0m High
Sci-Fi Set
BuildingPartDesc_MT_Wall_GableTri_4m,Metal Alloy
4.0m High
Sci-Fi Set
BuildingPartDesc_Oak_01,A giant of the forest.
Deciduous
BuildingPartDesc_Oak_02,A giant of the forest.
Deciduous
BuildingPartDesc_Oak_03,A giant of the forest.
Deciduous
BuildingPartDesc_Palm_Banana_01,A bright palm tree.
Tropical
BuildingPartDesc_Palm_Short_01,A short palm tree.
Tropical
BuildingPartDesc_Palm_ShortLow_01,A short beach tree.
Tropical
BuildingPartDesc_Palm_tree,A classic palm tree.
Tropical
BuildingPartDesc_Palm_Tree_02,A classic palm tree.
Tropical
BuildingPartDesc_Palm_Tree_03,A classic palm tree.
Tropical
BuildingPartDesc_ParkEntranceGate,Guests travel here when they arrive and as they leave.
Facility
BuildingPartDesc_PC_AircoUnit_01,An exterior aircon unit.
Modern Theme
BuildingPartDesc_PC_Archway_Large,A large archway built of coaster rail.
Planet Coaster Theme
BuildingPartDesc_PC_Archway_Large_01,An archway of stylised coaster rail.
Planet Coaster Theme
BuildingPartDesc_PC_Archway_Small,An archway built of coaster rail.
Planet Coaster Theme
BuildingPartDesc_PC_Bush_01,A little red shrub.
Park
BuildingPartDesc_PC_Bush_02,A little green shrub.
Park
BuildingPartDesc_PC_Bush_03,An ornamental bush with white flowers.
Park
BuildingPartDesc_PC_Bush_04,An ornamental bush with yellow flowers.
Park
BuildingPartDesc_PC_Bush_05,A small green tree.
Park
BuildingPartDesc_PC_CoasterDoor_01,Open sesame.
Planet Coaster Theme
BuildingPartDesc_PC_CoasterWall_A_01,Vinyl Plastic Panels
2m High
Modern Set
BuildingPartDesc_PC_CoasterWall_B_01,Concrete
2m High
Modern Set
BuildingPartDesc_PC_CoasterWall_D_01,Wooden Planks
2m High
Modern Set
BuildingPartDesc_PC_Column_A_1m,Vinyl Plastic Panels
1m High
Modern Set
BuildingPartDesc_PC_Column_A_2m,Vinyl Plastic Panels
2m High
Modern Set
BuildingPartDesc_PC_Column_A_4m,Vinyl Plastic Panels
4m High
Modern Set
BuildingPartDesc_PC_Column_B_2m,Concrete
2m High
Modern Set
BuildingPartDesc_PC_Column_B_4m,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Column_D_2m,Wooden Planks
2m High
Modern Set
BuildingPartDesc_PC_Column_D_4m,Wooden Planks
4m High
Modern Set
BuildingPartDesc_PC_Column_E_2m,Concrete
2m High
Modern Set
BuildingPartDesc_PC_Column_E_4m,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Core_Bench,A typical park bench.
Planet Coaster Theme
BuildingPartDesc_PC_Core_Bin,A typical park bin.
Planet Coaster Theme
BuildingPartDesc_PC_Core_Lampost,Light the way with this stylish lamppost.
Planet Coaster Theme
BuildingPartDesc_PC_DollarSigns_Large,Planet Coaster Sign.
Planet Coaster Theme
BuildingPartDesc_PC_Door,A metal door in a plastic frame.
BuildingPartDesc_PC_Event_Light_1,A strong white spotlight.
Planet Coaster Theme
BuildingPartDesc_PC_Event_Light_2,A strong blue spotlight.
Planet Coaster Theme
BuildingPartDesc_PC_Event_Light_3,A strong green spotlight.
Planet Coaster Theme
BuildingPartDesc_PC_Event_Light_4,A strong red spotlight.
Planet Coaster Theme
BuildingPartDesc_PC_Event_Light_5,A strong cyan spotlight.
Planet Coaster Theme
BuildingPartDesc_PC_Event_Light_6,A strong magenta spotlight.
Planet Coaster Theme
BuildingPartDesc_PC_Event_Light_7,A strong yellow spotlight.
Planet Coaster Theme
BuildingPartDesc_PC_EventLight_Coloured_01,A large coloured spotlight.
Planet Coaster Theme
BuildingPartDesc_PC_Event_Light_Flood_01,A wide cone of light.
Planet Coaster Theme
BuildingPartDesc_PC_Event_Light_Point_01,Subtle light in a wide area.
Planet Coaster Theme
BuildingPartDesc_PC_FlowerLupine,A common flower type that comes in many varieties.
Park
BuildingPartDesc_PC_FlowerShrub,An common flower type that comes in many varieties.
Park
BuildingPartDesc_PC_FXBox_BlowingDirt_Large,Blowing Dirt FX
BuildingPartDesc_PC_FXBox_BlowingDirt_Medium,Blowing Dirt FX
BuildingPartDesc_PC_FXBox_BlowingDirt_Small,Blowing Dirt FX
BuildingPartDesc_PC_FXBox_Bubbles,Bubbles FX
BuildingPartDesc_PC_FXBox_Confetti,Confetti FX
BuildingPartDesc_PC_FXBox_Confetti_Metallic,Confetti FX
BuildingPartDesc_PC_FXBox_Dirt_Falling,Falling Dirt FX
BuildingPartDesc_PC_FXBox_Electric_Grid_Large,Electric Grid FX
BuildingPartDesc_PC_FXBox_Electric_Grid_Medium,Electric Grid FX
BuildingPartDesc_PC_FXBox_Electric_Rod_2m,Electric Rod FX
BuildingPartDesc_PC_FXBox_Electric_Rod_4m,Electric Rod FX
BuildingPartDesc_PC_FXBox_ElectricSparks,Electric Sparks FX
BuildingPartDesc_PC_FXBox_Explosion,Explosion FX
BuildingPartDesc_PC_FXBox_Explosion_SciFi,Explosion FX
BuildingPartDesc_PC_FXBox_Explosion_Western,Explosion FX
BuildingPartDesc_PC_FXBox_Falling_Dry_Ice_Large,Falling Dry Ice FX
BuildingPartDesc_PC_FXBox_Falling_Dry_Ice_Medium,Falling Dry Ice FX
BuildingPartDesc_PC_FXBox_Falling_Dry_Ice_Small,Falling Dry Ice FX
BuildingPartDesc_PC_FXBox_Fire_Large,Fire FX
BuildingPartDesc_PC_FXBox_Fire_Medium,Fire FX
BuildingPartDesc_PC_FXBox_Fire_Small,Fire FX
BuildingPartDesc_PC_FXBox_FlameThrower,Flamethrower FX
BuildingPartDesc_PC_FXBox_FlameThrower_Burst,Flamethrower FX
BuildingPartDesc_PC_FXBox_FlameThrower_Narrow,Flamethrower FX
BuildingPartDesc_PC_FXBox_Fountian_Splash_Huge,Water FX
BuildingPartDesc_PC_FXBox_Fountian_Splash_Large,Water FX
BuildingPartDesc_PC_FXBox_Fountian_Splash_Small,Water FX
BuildingPartDesc_PC_FXBox_Fountian_Splash_Strip_Large,Water FX
BuildingPartDesc_PC_FXBox_Fountian_Splash_Strip_Small,Water FX
BuildingPartDesc_PC_FXBox_Glitter,Glitter FX
BuildingPartDesc_PC_FXBox_Laser,Laser FX
BuildingPartDesc_PC_FXBox_Laser_Variant,Laser FX
BuildingPartDesc_PC_FXBox_Mist_Large,Mist FX
BuildingPartDesc_PC_FXBox_Mist_Med,Mist FX
BuildingPartDesc_PC_FXBox_Mist_Small,Mist FX
BuildingPartDesc_PC_FXBox_OilJet,Oil FX
BuildingPartDesc_PC_FXBox_Oil_Spray,Oil FX
BuildingPartDesc_PC_FXBox_OutpostSoilder_Laser_Impact,Laser Impact FX
BuildingPartDesc_PC_FXBox_Smoke_Burst_Large,Smoke Burst FX
BuildingPartDesc_PC_FXBox_Smoke_Burst_Medium,Smoke Burst FX
BuildingPartDesc_PC_FXBox_Smoke_Burst_Small,Smoke Burst FX
BuildingPartDesc_PC_FXBox_Smoke_Large,Smoke FX
BuildingPartDesc_PC_FXBox_Smoke_Medium,Smoke FX
BuildingPartDesc_PC_FXBox_Smoke_Small,Smoke FX
BuildingPartDesc_PC_FXBox_Snow_Blowing_Fall,Snow Debris FX
BuildingPartDesc_PC_FXBox_Snow_Blowing_Large,Fine Powder Snow FX
BuildingPartDesc_PC_FXBox_Snow_Blowing_Medium,Fine Powder Snow FX
BuildingPartDesc_PC_FXBox_Snow_Blowing_Small,Fine Powder Snow FX
BuildingPartDesc_PC_FXBox_Snow_Flurry,Fine Powder Snow FX
Falling Snow FX
BuildingPartDesc_PC_FXBox_Snow_SnowFalling,Falling Snow FX
BuildingPartDesc_PC_FXBox_SpaceEngine_Thrust_Large,Engine Thruster FX
BuildingPartDesc_PC_FXBox_SpaceEngine_Thrust_Small,Engine Thruster FX
BuildingPartDesc_PC_FXBox_Sparks_01,Sparks FX
BuildingPartDesc_PC_FXBox_Sparks_02,Sparks FX
BuildingPartDesc_PC_FXBox_Sparks_03,Sparks FX
BuildingPartDesc_PC_FXBox_Steam_Boiling_Large,Steam FX
BuildingPartDesc_PC_FXBox_Steam_Boiling_Medium,Steam FX
BuildingPartDesc_PC_FXBox_Steam_Boiling_Small,Steam FX
BuildingPartDesc_PC_FXBox_Steam_Grate_Large,Steam FX
BuildingPartDesc_PC_FXBox_Steam_Grate_Med,Steam FX
BuildingPartDesc_PC_FXBox_Steam_Grate_Small,Steam FX
BuildingPartDesc_PC_FXBox_Steam_Large,Steam FX
BuildingPartDesc_PC_FXBox_Steam_Medium,Steam FX
BuildingPartDesc_PC_FXBox_Steam_Small,Steam FX
BuildingPartDesc_PC_FXBox_Waterfall_Strip_Large,Waterfall FX
BuildingPartDesc_PC_FXBox_Waterfall_Strip_Medium,Waterfall FX
BuildingPartDesc_PC_FXBox_Waterfall_Strip_Small,Waterfall FX
BuildingPartDesc_PC_FXBox_WaterJet_Display_Large,Water FX
BuildingPartDesc_PC_FXBox_WaterJet_Display_Medium,Water FX
BuildingPartDesc_PC_FXBox_WaterJet_Display_Small,Water FX
BuildingPartDesc_PC_FXBox_WaterJet_Huge,Water FX
BuildingPartDesc_PC_FXBox_WaterJet_Intermittent_Huge,Water FX
BuildingPartDesc_PC_FXBox_WaterJet_Intermittent_Large,Water FX
BuildingPartDesc_PC_FXBox_WaterJet_Intermittent_Small,Water FX
BuildingPartDesc_PC_FXBox_WaterJet_Large,Water FX
BuildingPartDesc_PC_FXBox_WaterJet_Small,Water FX
BuildingPartDesc_PC_FXBox_WaterSplash_Circle,Water FX
BuildingPartDesc_PC_FXBox_WaterSplash_Circle_Small,Water FX
BuildingPartDesc_PC_FXBox_WaterSplash_Large,Water FX
BuildingPartDesc_PC_FXBox_WaterSplash_Medium,Water FX
BuildingPartDesc_PC_FXBox_WaterSplash_Small,Water FX
BuildingPartDesc_PC_FXBox_Waterspout_Large,Water FX
BuildingPartDesc_PC_FXBox_Waterspout_Medium,Water FX
BuildingPartDesc_PC_FXBox_Waterspout_Small,Water FX
BuildingPartDesc_PC_Gable_CornerCap,White Plastic
0.5m High
Modern Set
BuildingPartDesc_PC_Gable_CornerCurve,White Plastic
0.5m High
Modern Set
BuildingPartDesc_PC_Gable_CornerCurveInv,White Plastic
0.5m High
Modern Set
BuildingPartDesc_PC_Gable_Curve,White Plastic
2.5m High
Modern Set
BuildingPartDesc_PC_Gable_CurveInv,White Plastic
2.5m High
Modern Set
BuildingPartDesc_PC_Gable_Flat,White Plastic
0.5m High
Modern Set
BuildingPartDesc_PC_Gable_Flat_V,White Plastic
4m High
Modern Set
BuildingPartDesc_PC_Gable_Flat_V_2m,White Plastic
2m High
Modern Set
BuildingPartDesc_PC_Gable_Slope,White Plastic
4.5m High
Modern Set
BuildingPartDesc_PC_GlassCanopy_4m,Keeps the rain off.
Modern Theme
BuildingPartDesc_PC_InfoSigns_Large,Planet Coaster Sign.
Planet Coaster Theme
BuildingPartDesc_PC_LifeRing,Use in case of Kraken.
Planet Coaster Theme
BuildingPartDesc_PC_Light_01,A small light used for strong direct lighting.
Planet Coaster Theme
BuildingPartDesc_PC_Light_02,A small light used for strong direct lighting.
Planet Coaster Theme
BuildingPartDesc_PC_Light_03,A sequence of small lights used for soft lighting.
Planet Coaster Theme
BuildingPartDesc_PC_Light_04,A small square light used for soft lighting.
Planet Coaster Theme
BuildingPartDesc_PC_Light_05,A small wall uplight used for strong direct lighting.
Planet Coaster Theme
BuildingPartDesc_PC_MedicSigns_Large,Planet Coaster Sign.
Planet Coaster Theme
BuildingPartDesc_PC_Merge_Arch_A_4m,Vinyl Plastic Panels
4m High
Modern Set
BuildingPartDesc_PC_Merge_Arch_A_Half_4m,Vinyl Plastic Panels
4m High
Modern Set
BuildingPartDesc_PC_Merge_Arch_B_4m,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Merge_Arch_B_Half_4m,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Merge_Arch_D_4m,Wooden Planks
4m High
Modern Set
BuildingPartDesc_PC_Merge_Arch_D_Half_4m,Wooden Planks
4m High
Modern Set
BuildingPartDesc_PC_Merge_Arch_E_4m,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Merge_Arch_E_Half_4m,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Merge_Railing_A_4m,Blue Railing with white trim.
Modern Set
BuildingPartDesc_PC_Merge_Railing_A_4m_Opening,Blue Railing with white trim.
Modern Set
BuildingPartDesc_PC_Merge_Railing_A_Base_4m,A blue trim.
Modern Set
BuildingPartDesc_PC_Merge_ShopFront_A,Panelled
4m High
Modern Set
BuildingPartDesc_PC_Merge_ShopFront_B,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Merge_ShopFront_D,Wood
4m High
Modern Set
BuildingPartDesc_PC_Merge_ShopFront_E,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Merge_Station_Surround_01_A,Vinyl Plastic Panels
4m High
Modern Set
BuildingPartDesc_PC_Merge_Station_Surround_01_B,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Merge_Station_Surround_01_D,Wooden Planks
4m High
Modern Set
BuildingPartDesc_PC_Merge_Station_Surround_01_E,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Merge_Station_Surround_02_A,Vinyl Plastic Panels
2m High
Modern Set
BuildingPartDesc_PC_Merge_Station_Surround_02_B,Concrete
2m High
Modern Set
BuildingPartDesc_PC_Merge_Station_Surround_02_D,Wooden Planks
2m High
Modern Set
BuildingPartDesc_PC_Merge_Station_Surround_02_E,Concrete
2m High
Modern Set
BuildingPartDesc_PC_Merge_Wall_1m,Panelled
1m High
Modern Set
BuildingPartDesc_PC_Merge_Wall_2m,Vinyl Plastic Panels
2m High
Modern Set
BuildingPartDesc_PC_Merge_Wall_4m,Vinyl Plastic Panels
4m High
Modern Set
BuildingPartDesc_PC_Merge_Wall_B_1m,Concrete
1m High
Modern Set
BuildingPartDesc_PC_Merge_Wall_B_2m,Concrete
2m High
Modern Set
BuildingPartDesc_PC_Merge_Wall_B_4m,Concrete
4m High
Modern Set
BuildingPartDesc_PC_Merge_Wall_C_2m,Glass Window Sections
2m High
Modern Set
BuildingPartDesc_PC_Merge_Wall_C_4m,Glass Window Sections
4m High
Modern Set
BuildingPartDesc_PC_Merge_Wall_C_Entrance,Glass Window Sections
4m High
